Date,Close,High,Low,Open,Volume
2025-09-23,5.940000057220459,6.300000190734863,5.909999847412109,6.199999809265137,17200
2025-09-24,5.570000171661377,6.070000171661377,5.199999809265137,5.940000057220459,19080
2025-09-25,5.369999885559082,5.590000152587891,5.360000133514404,5.559999942779541,9460
2025-09-26,5.539999961853027,5.840000152587891,5.300000190734863,5.800000190734863,41050
2025-09-29,5.650000095367432,5.699999809265137,5.099999904632568,5.300000190734863,9510
2025-09-30,5.739999771118164,5.800000190734863,5.349999904632568,5.699999809265137,7820
2025-10-01,6.039999961853027,6.25,5.550000190734863,5.550000190734863,20260
2025-10-02,6.28000020980835,6.400000095367432,6.0,6.039999961853027,7940
2025-10-03,6.869999885559082,6.869999885559082,6.389999866485596,6.389999866485596,20830
2025-10-06,6.900000095367432,6.900000095367432,6.599999904632568,6.690000057220459,9300
2025-10-07,6.760000228881836,7.0,6.610000133514404,7.0,9800
2025-10-08,6.820000171661377,7.0,6.099999904632568,6.099999904632568,25220
2025-10-09,6.489999771118164,6.800000190734863,6.400000095367432,6.800000190734863,12550
2025-10-10,6.570000171661377,6.840000152587891,5.619999885559082,6.489999771118164,105100
2025-10-13,6.980000019073486,7.190000057220459,6.40500020980835,6.559999942779541,49100
2025-10-14,7.085000038146973,7.230000019073486,6.599999904632568,6.96999979019165,49300
2025-10-15,7.190000057220459,7.489999771118164,6.880000114440918,7.090000152587891,27100
2025-10-16,7.260000228881836,7.340000152587891,6.789999961853027,7.190000057220459,16300
2025-10-17,7.460000038146973,7.480000019073486,7.010000228881836,7.130000114440918,25300
2025-10-20,7.210000038146973,7.494999885559082,6.74399995803833,7.460000038146973,15500
2025-10-21,7.139999866485596,7.349999904632568,7.050000190734863,7.300000190734863,10200
2025-10-22,6.699999809265137,7.21999979019165,6.510000228881836,7.139999866485596,33500
2025-10-23,6.760000228881836,6.800000190734863,6.5,6.670000076293945,11200
2025-10-24,6.929999828338623,7.099999904632568,6.519999980926514,6.710000038146973,21500
2025-10-27,7.010000228881836,7.099999904632568,6.659999847412109,6.900000095367432,5200
2025-10-28,6.760000228881836,6.909999847412109,6.739999771118164,6.829999923706055,18200
2025-10-29,6.565000057220459,6.849999904632568,6.5,6.78000020980835,18900
2025-10-30,6.630000114440918,7.28000020980835,5.829999923706055,6.510000228881836,137600
2025-10-31,5.699999809265137,5.989999771118164,5.619999885559082,5.829999923706055,16100
2025-11-03,5.550000190734863,5.769999980926514,5.28000020980835,5.699999809265137,17500
2025-11-04,5.199999809265137,5.480000019073486,5.179999828338623,5.349999904632568,8700
2025-11-07,4.75,5.480000019073486,4.670000076293945,5.480000019073486,4032
